age,d18O,Ca2
42520,-40.53,67.11
42520,-39.61,63.01
42540,-39.61,63.01
42540,-38.49,64.1
42560,-38.49,64.1
42560,-39.74,70.19
42580,-39.74,70.19
42580,-39.55,79.44
42600,-39.55,79.44
42600,-39.47,52.97
42620,-39.47,52.97
42620,-39.37,51.51
42640,-39.37,51.51
42640,-39.77,74.61
42660,-39.77,74.61
42660,-39.6,59.18
42680,-39.6,59.18
42680,-38.76,52.33
42700,-38.76,52.33
42700,-38.28,43.61
42720,-38.28,43.61
42720,-38.98,45.54
42740,-38.98,45.54
42740,-37.89,36.83
42760,-37.89,36.83
42760,-37.89,35.05
42780,-37.89,35.05
42780,-37.85,31.47
42800,-37.85,31.47
42800,-38.87,40.16
42820,-38.87,40.16
42820,-39.08,39.82
42840,-39.08,39.82
42840,-38.5,38
42860,-38.5,38
42860,-38.38,41.83
42880,-38.38,41.83
42880,-38.48,41.35
42900,-38.48,41.35
42900,-37.78,NA
42920,-37.78,NA
42920,-39.21,NA
42940,-39.21,NA
42940,-38.52,NA
42960,-38.52,NA
42960,-38.24,NA
42980,-38.24,NA
42980,-38.99,NA
43000,-38.99,NA
43000,-37.66,40.01
43020,-37.66,40.01
43020,-38.08,42
43040,-38.08,42
43040,-37.69,36.95
43060,-37.69,36.95
43060,-37.7,35.93
43080,-37.7,35.93
43080,-36.79,27.72
43100,-36.79,27.72
43100,-37.95,35.42
43120,-37.95,35.42
43120,-38.17,29.26
43140,-38.17,29.26
43140,-38.17,34.01
43160,-38.17,34.01
43160,-37.91,27.98
43180,-37.91,27.98
43180,-37.44,30.96
43200,-37.44,30.96
43200,-38.37,37.69
43220,-38.37,37.69
43220,-38.61,27.87
43240,-38.61,27.87
43240,-38.6,25.68
43260,-38.6,25.68
43260,-38.21,35.08
43280,-38.21,35.08
43280,-38.93,37.92
43300,-38.93,37.92
43300,-37.69,35.39
43320,-37.69,35.39
43320,-39.12,48.82
43340,-39.12,48.82
43340,-41.52,111.79
43360,-41.52,111.79
43360,-40.21,172.07
43380,-40.21,172.07
43380,-41.14,230.06
43400,-41.14,230.06
43400,-40.96,214.06
43420,-40.96,214.06
43420,-41.66,277.3
43440,-41.66,277.3
43440,-41.63,393.37
43460,-41.63,393.37
43460,-42.16,312.35
43480,-42.16,312.35
43480,-41.88,396.45
43500,-41.88,396.45
43500,-42.18,323.83
43520,-42.18,323.83
43520,-41.11,351.16
43540,-41.11,351.16
43540,-43.13,389.84
43560,-43.13,389.84
43560,-43.38,516.05
43580,-43.38,516.05
43580,-41.34,335.13
43600,-41.34,335.13
43600,-40.81,282.41
43620,-40.81,282.41
43620,-42.68,326.12
43640,-42.68,326.12
43640,-42.33,273.78
43660,-42.33,273.78
43660,-41.3,314.42
43680,-41.3,314.42
43680,-42.06,336.53
43700,-42.06,336.53
43700,-40.96,302.14
43720,-40.96,302.14
43720,-42.52,286.35
43740,-42.52,286.35
43740,-41.76,309.98
43760,-41.76,309.98
43760,-41.66,326.76
43780,-41.66,326.76
43780,-41.04,263.97
43800,-41.04,263.97
43800,-41.72,276.74
43820,-41.72,276.74
43820,-40.2,296.47
43840,-40.2,296.47
43840,-39.7,286.01
43860,-39.7,286.01
43860,-41.62,318.49
43880,-41.62,318.49
43880,-42.33,304.98
43900,-42.33,304.98
43900,-41.96,373.46
43920,-41.96,373.46
43920,-41.27,352.33
43940,-41.27,352.33
43940,-40.8,NA
43960,-40.8,NA
43960,-41.62,263.61
43980,-41.62,263.61
43980,-41.43,411.86
44000,-41.43,411.86
44000,-41.66,371.1
44020,-41.66,371.1
44020,-41.18,367.05
44040,-41.18,367.05
44040,-40.6,359.48
44060,-40.6,359.48
44060,-42.64,435.18
44080,-42.64,435.18
44080,-40.3,430.14
44100,-40.3,430.14
44100,-41.98,315.95
44120,-41.98,315.95
44120,-41.09,206.32
44140,-41.09,206.32
44140,-41.14,234.16
44160,-41.14,234.16
44160,-41.8,262.16
44180,-41.8,262.16
44180,-40.53,219.86
44200,-40.53,219.86
44200,-39.78,NA
44220,-39.78,NA
44220,-42.09,154.83
44240,-42.09,154.83
44240,-40.82,158.78
44260,-40.82,158.78
44260,-41.2,182.64
44280,-41.2,182.64
44280,-39.39,111.93
44300,-39.39,111.93
44300,-40.43,105.66
44320,-40.43,105.66
44320,-40.18,88.59
44340,-40.18,88.59
44340,-40.3,60.2
44360,-40.3,60.2
44360,-40.11,68.91
44380,-40.11,68.91
44380,-38.59,29.44
44400,-38.59,29.44
44400,-39.54,30.47
44420,-39.54,30.47
44420,-39.25,28.94
44440,-39.25,28.94
44440,-38.74,27.22
44460,-38.74,27.22
44460,-39.25,30.81
44480,-39.25,30.81
44480,-37.56,29.52
44500,-37.56,29.52
44500,-39.41,47.05
44520,-39.41,47.05
44520,-38.94,45.01
44540,-38.94,45.01
44540,-40.51,75.76
44560,-40.51,75.76
44560,-39.54,73.84999999999998
44580,-39.54,73.84999999999998
44580,-39.97,98.99
44600,-39.97,98.99
44600,-38.93,134.03
44620,-38.93,134.03
44620,-40.73,134.08
44640,-40.73,134.08
44640,-39.65,93.55
44660,-39.65,93.55
44660,-40.32,98.32
44680,-40.32,98.32
44680,-39.03,82.9
44700,-39.03,82.9
44700,-39.71,67.62
44720,-39.71,67.62
44720,-39.62,67.23
44740,-39.62,67.23
44740,-40.28,75.38
44760,-40.28,75.38
44760,-40.15,73.87
44780,-40.15,73.87
44780,-39.58,51.25
44800,-39.58,51.25
44800,-39.5,53.53
44820,-39.5,53.53
44820,-39.67,67.89
44840,-39.67,67.89
44840,-39.4,71.88
44860,-39.4,71.88
44860,-39.33,66.13
44880,-39.33,66.13
44880,-39.55,70.61
44900,-39.55,70.61
44900,-39.05,78.31
44920,-39.05,78.31
44920,-39.34,60.73
44940,-39.34,60.73
44940,-39.48,56.49
44960,-39.48,56.49
44960,-39.57,56.06
44980,-39.57,56.06
44980,-40.83,72.52
45000,-40.83,72.52
45000,-39.56,59.63
45020,-39.56,59.63
45020,-39.18,54.97
45040,-39.18,54.97
45040,-39.74,58.7
45060,-39.74,58.7
45060,-39.38,44.89
45080,-39.38,44.89
45080,-38.49,44.28
45100,-38.49,44.28
45100,-39.21,62.67
45120,-39.21,62.67
45120,-38.74,53.79
45140,-38.74,53.79
45140,-38.76,47.39
45160,-38.76,47.39
45160,-39.81,47.81
45180,-39.81,47.81
45180,-39.87,57.34
45200,-39.87,57.34
45200,-38.12,52.53
45220,-38.12,52.53
45220,-40.2,59.29
45240,-40.2,59.29
45240,-39.13,48.85
45260,-39.13,48.85
45260,-38.84,49.24
45280,-38.84,49.24
45280,-39.4,58.95
45300,-39.4,58.95
45300,-39.43,46.57
45320,-39.43,46.57
45320,-39.6,54.81
45340,-39.6,54.81
45340,-39.63,57.64
45360,-39.63,57.64
45360,-39.86,48.83
45380,-39.86,48.83
45380,-39.1,64.83
45400,-39.1,64.83
45400,-39.74,53.7
45420,-39.74,53.7
45420,-39.08,43.77
45440,-39.08,43.77
45440,-38.72,41.09
45460,-38.72,41.09
45460,-38.13,38.7
45480,-38.13,38.7
45480,-37.97,39.07
45500,-37.97,39.07
45500,-38.13,41.15
45520,-38.13,41.15
45520,-38.23,37.44
45540,-38.23,37.44
45540,-37.79,41.22
45560,-37.79,41.22
45560,-39.19,30.99
45580,-39.19,30.99
45580,-38.25,35.6
45600,-38.25,35.6
45600,-38.71,38.01
45620,-38.71,38.01
45620,-37.55,34.94
45640,-37.55,34.94
45640,-37.98,35.92
45660,-37.98,35.92
45660,-38.44,45.28
45680,-38.44,45.28
45680,-37.98,38.29
45700,-37.98,38.29
45700,-37.95,30.01
45720,-37.95,30.01
45720,-38.49,33.76
45740,-38.49,33.76
45740,-38.02,33.89
45760,-38.02,33.89
45760,-38.61,38.15
45780,-38.61,38.15
45780,-37.95,38.77
45800,-37.95,38.77
45800,-38.1,37.01
45820,-38.1,37.01
45820,-39.49,36.95
45840,-39.49,36.95
45840,-37.9,38.07
45860,-37.9,38.07
45860,-38,31.64
45880,-38,31.64
45880,-37.56,32.27
45900,-37.56,32.27
45900,-37.69,32.76
45920,-37.69,32.76
45920,-38.08,31.01
45940,-38.08,31.01
45940,-37.83,32.91
45960,-37.83,32.91
45960,-37.79,35.17
45980,-37.79,35.17
45980,-38.31,36.25
46000,-38.31,36.25
46000,-38.1,32.08
46020,-38.1,32.08
46020,-38.03,33
46040,-38.03,33
46040,-37.91,28.3
46060,-37.91,28.3
46060,-37.1,29.93
46080,-37.1,29.93
46080,-37.47,35.89
46100,-37.47,35.89
46100,-37.62,33.51
46120,-37.62,33.51
46120,-37.71,34.57
46140,-37.71,34.57
46140,-37.7,27.99
46160,-37.7,27.99
46160,-37.03,31.88
46180,-37.03,31.88
46180,-37.41,39.66
46200,-37.41,39.66
46200,-37.53,39.96
46220,-37.53,39.96
46220,-37.12,28.27
46240,-37.12,28.27
46240,-37.5,23.43
46260,-37.5,23.43
46260,-37.5,24.75
46280,-37.5,24.75
46280,-37.65,42.34
46300,-37.65,42.34
46300,-38.16,40.52
46320,-38.16,40.52
46320,-37.67,36.64
46340,-37.67,36.64
46340,-36.79,32.63
46360,-36.79,32.63
46360,-36.62,30
46380,-36.62,30
46380,-37.41,35.22
46400,-37.41,35.22
46400,-37.09,37.68
46420,-37.09,37.68
46420,-37.76,33.08
46440,-37.76,33.08
46440,-38.05,33.93
46460,-38.05,33.93
46460,-37.09,31.18
46480,-37.09,31.18
46480,-37.1,30.2
46500,-37.1,30.2
46500,-36.1,25.83
46520,-36.1,25.83
46520,-36.93,37.22
46540,-36.93,37.22
46540,-37.78,50.89
46560,-37.78,50.89
46560,-37.32,56.78
46580,-37.32,56.78
46580,-37.86,NA
46600,-37.86,NA
46600,-37.34,32.58
46620,-37.34,32.58
46620,-37.55,41.6
46640,-37.55,41.6
46640,-36.78,34.77
46660,-36.78,34.77
46660,-37.14,37.68
46680,-37.14,37.68
46680,-36.23,37.85
46700,-36.23,37.85
46700,-36.53,34.95
46720,-36.53,34.95
46720,-36.94,35.36
46740,-36.94,35.36
46740,-36.45,40.93
46760,-36.45,40.93
46760,-36.47,51.23
46780,-36.47,51.23
46780,-35.99,39.14
46800,-35.99,39.14
46800,-36.36,40.59
46820,-36.36,40.59
46820,-36.11,44.91
46840,-36.11,44.91
46840,-37.95,47.35
46860,-37.95,47.35
46860,-39.35,76.2
46880,-39.35,76.2
46880,-40,152.77
46900,-40,152.77
46900,-42.49,203.32
46920,-42.49,203.32
46920,-40.66,169.52
46940,-40.66,169.52
46940,-40.13,202.37
46960,-40.13,202.37
46960,-41.09,227.23
46980,-41.09,227.23
46980,-40.84,284.22
47000,-40.84,284.22
47000,-40.55,326.26
47020,-40.55,326.26
47020,-41.37,368.7
47040,-41.37,368.7
47040,-41.48,321.2
47060,-41.48,321.2
47060,-41.69,313.81
47080,-41.69,313.81
47080,-40.96,323.37
47100,-40.96,323.37
47100,-41.72,394.3
47120,-41.72,394.3
47120,-40.87,289.88
47140,-40.87,289.88
47140,-40.79,346.5
47160,-40.79,346.5
47160,-42.09,374.79
47180,-42.09,374.79
47180,-40.69,281.22
47200,-40.69,281.22
47200,-40.88,304.68
47220,-40.88,304.68
47220,-40.31,223.86
47240,-40.31,223.86
47240,-40.96,259.64
47260,-40.96,259.64
47260,-42.77,318.82
47280,-42.77,318.82
47280,-41.23,284.96
47300,-41.23,284.96
47300,-40.89,283.09
47320,-40.89,283.09
47320,-39.77,253.49
47340,-39.77,253.49
47340,-39.44,281.73
47360,-39.44,281.73
47360,-40.29,258.4
47380,-40.29,258.4
47380,-40.42,253.51
47400,-40.42,253.51
47400,-41.32,225.67
47420,-41.32,225.67
47420,-40.79,335.76
47440,-40.79,335.76
47440,-40.6,294.11
47460,-40.6,294.11
47460,-41.29,352.16
47480,-41.29,352.16
47480,-40.43,253.11
47500,-40.43,253.11
47500,-39.12,249.03
47520,-39.12,249.03
47520,-39.73,328.89
47540,-39.73,328.89
47540,-41.34,365.7
47560,-41.34,365.7
47560,-40.38,351.33
47580,-40.38,351.33
47580,-42.28,401.5
47600,-42.28,401.5
47600,-42.65,452.76
47620,-42.65,452.76
47620,-41.05,358.66
47640,-41.05,358.66
47640,-40.27,343.46
47660,-40.27,343.46
47660,-39.39,332.28
47680,-39.39,332.28
47680,-39.52,319.19
47700,-39.52,319.19
47700,-42.45,374.16
47720,-42.45,374.16
47720,-42.52,384.9
47740,-42.52,384.9
47740,-41.25,425.42
47760,-41.25,425.42
47760,-41.43,523.07
47780,-41.43,523.07
47780,-40.51,307.75
47800,-40.51,307.75
47800,-40.91,407.04
47820,-40.91,407.04
47820,-40.46,351.39
47840,-40.46,351.39
47840,-40.99,420.69
47860,-40.99,420.69
47860,-41.45,329.01
47880,-41.45,329.01
47880,-42.41,231.22
47900,-42.41,231.22
47900,-41.53,163.15
47920,-41.53,163.15
47920,-41.71,217.91
47940,-41.71,217.91
47940,-40.48,201.93
47960,-40.48,201.93
47960,-43.45,222.82
47980,-43.45,222.82
47980,-41.99,230.94
48000,-41.99,230.94
48000,-40.67,230.77
48020,-40.67,230.77
48020,-40.16,340.88
48040,-40.16,340.88
48040,-42.13,737.06
48060,-42.13,737.06
48060,-42,710.25
48080,-42,710.25
48080,-40.65,728.41
48100,-40.65,728.41
48100,-41.63,654.28
48120,-41.63,654.28
48120,-41.68,723.75
48140,-41.68,723.75
48140,-40.52,382.91
48160,-40.52,382.91
48160,-42.41,473.56
48180,-42.41,473.56
48180,-40.58,487.51
48200,-40.58,487.51
48200,-40.29,413.4
48220,-40.29,413.4
48220,-41.71,466.29
48240,-41.71,466.29
48240,-41.72,375.35
48260,-41.72,375.35
48260,-41.42,277.5
48280,-41.42,277.5
48280,-40.51,149.54
48300,-40.51,149.54
48300,-41,194.24
48320,-41,194.24
48320,-40.77,181.6
48340,-40.77,181.6
48340,-40.71,163.42
48360,-40.71,163.42
48360,-40.52,143.88
48380,-40.52,143.88
48380,-39.84,138.06
48400,-39.84,138.06
48400,-41.91,181.31
48420,-41.91,181.31
48420,-40.67,119.59
48440,-40.67,119.59
48440,-40.45,NA
48460,-40.45,NA
48460,-40.6,101.16
48480,-40.6,101.16
48480,-40.33,89.57
48500,-40.33,89.57
48500,-39.01,58.88
48520,-39.01,58.88
48520,-38.28,43.36
48540,-38.28,43.36
48540,-38.42,56.44
48560,-38.42,56.44
48560,-39.18,61.19
48580,-39.18,61.19
48580,-39.43,59.47
48600,-39.43,59.47
48600,-39.86,71.22
48620,-39.86,71.22
48620,-40.1,91.77
48640,-40.1,91.77
48640,-40.63,73.75
48660,-40.63,73.75
48660,-42.01,77.79
48680,-42.01,77.79
48680,-39.73,85.12
48700,-39.73,85.12
48700,-39.15,74.47
48720,-39.15,74.47
48720,-39.54,80.47
48740,-39.54,80.47
48740,-39.48,104.42
48760,-39.48,104.42
48760,-39.05,92.52
48780,-39.05,92.52
48780,-39.73,92.96
48800,-39.73,92.96
48800,-40.36,82.58
48820,-40.36,82.58
48820,-39.04,80.16
48840,-39.04,80.16
48840,-38.71,55.44
48860,-38.71,55.44
48860,-38.39,50.86
48880,-38.39,50.86
48880,-38.41,38.71
48900,-38.41,38.71
48900,-39.18,36.75
48920,-39.18,36.75
48920,-39.52,43.22
48940,-39.52,43.22
48940,-37.87,35.78
48960,-37.87,35.78
48960,-38,30.92
48980,-38,30.92
48980,-38.82,39.88
49000,-38.82,39.88
49000,-38.2,37.11
49020,-38.2,37.11
49020,-38.63,42.77
49040,-38.63,42.77
49040,-38.9,43.05
49060,-38.9,43.05
49060,-40.41,73.88
49080,-40.41,73.88
49080,-40.1,83.45
49100,-40.1,83.45
49100,-39.01,74.84999999999998
49120,-39.01,74.84999999999998
49120,-38.54,47.41
49140,-38.54,47.41
49140,-39.08,42.1
49160,-39.08,42.1
49160,-37.86,36.91
49180,-37.86,36.91
49180,-37.94,31.61
49200,-37.94,31.61
49200,-38.5,34.53
49220,-38.5,34.53
49220,-38,21.79
49240,-38,21.79
49240,-38.32,28.31
49260,-38.32,28.31
49260,-38.05,31.8
49280,-38.05,31.8
49280,-38.4,72.03
49300,-38.4,72.03
49300,-40.64,208.58
49320,-40.64,208.58
49320,-41.39,220.52
49340,-41.39,220.52
49340,-42.55,204.56
49360,-42.55,204.56
49360,-40.7,173.79
49380,-40.7,173.79
49380,-40.41,217.71
49400,-40.41,217.71
49400,-40.63,148.2
49420,-40.63,148.2
49420,-41.44,166.9
49440,-41.44,166.9
49440,-39.75,174.37
49460,-39.75,174.37
49460,-39.79,151.77
49480,-39.79,151.77
49480,-40.68,159.58
49500,-40.68,159.58
49500,-39.76,122.4
49520,-39.76,122.4
49520,-41.04,110.91
49540,-41.04,110.91
49540,-39.71,105.83
49560,-39.71,105.83
49560,-40.41,117.76
49580,-40.41,117.76
49580,-39.76,93.38
49600,-39.76,93.38
49600,-38.94,79.01
49620,-38.94,79.01
49620,-39.79,73.76
49640,-39.79,73.76
49640,-40.21,86.3
49660,-40.21,86.3
49660,-40.02,68.56
49680,-40.02,68.56
49680,-39.2,68.89
49700,-39.2,68.89
49700,-38.33,65.06
49720,-38.33,65.06
49720,-39.09,73.64
49740,-39.09,73.64
49740,-38.91,75.66
49760,-38.91,75.66
49760,-40.01,85.79
49780,-40.01,85.79
49780,-39.15,83.21
49800,-39.15,83.21
49800,-39.98,68.61
49820,-39.98,68.61
49820,-39.08,47.08
49840,-39.08,47.08
49840,-38.69,42.17
49860,-38.69,42.17
49860,-39.85,42.15
49880,-39.85,42.15
49880,-39.75,46.06
49900,-39.75,46.06
49900,-39.66,41.07
49920,-39.66,41.07
49920,-40.72,58.28
49940,-40.72,58.28
49940,-40.11,58.64
49960,-40.11,58.64
49960,-39.33,53.86
49980,-39.33,53.86
49980,-39.6,52.07
50000,-39.6,52.07
50000,-40.55,58.99
50020,-40.55,58.99
50020,-39.4,54.43
50040,-39.4,54.43
50040,-39.4,54.16
50060,-39.4,54.16
50060,-38.32,46.12
50080,-38.32,46.12
50080,-39.79,38.11
50100,-39.79,38.11
50100,-39.35,43.95
50120,-39.35,43.95
50120,-39.1,46.6
50140,-39.1,46.6
50140,-39.32,40.74
50160,-39.32,40.74
50160,-39.72,47.45
50180,-39.72,47.45
50180,-40.01,55.33
50200,-40.01,55.33
50200,-40.05,63.22
50220,-40.05,63.22
50220,-39.76,59.09
50240,-39.76,59.09
50240,-39.72,64.14
50260,-39.72,64.14
50260,-40.16,59.49
50280,-40.16,59.49
50280,-39.64,57.27
50300,-39.64,57.27
50300,-39.32,60.22
50320,-39.32,60.22
50320,-38.86,69.15
50340,-38.86,69.15
50340,-39.9,71.34
50360,-39.9,71.34
50360,-39.09,62.98
50380,-39.09,62.98
50380,-39.69,67.79
50400,-39.69,67.79
50400,-39.51,65.64
50420,-39.51,65.64
50420,-39.49,76.75
50440,-39.49,76.75
50440,-39.73,60.58
50460,-39.73,60.58
50460,-39.17,58.12
50480,-39.17,58.12
50480,-38.75,58.65
50500,-38.75,58.65
50500,-39.76,59.24
50520,-39.76,59.24
50520,-38.68,58.43
50540,-38.68,58.43
50540,-38.69,57.8
50560,-38.69,57.8
50560,-39.73,63.42
50580,-39.73,63.42
50580,-39.87,71.09
50600,-39.87,71.09
50600,-38.56,80.83
50620,-38.56,80.83
50620,-38.96,43.1
50640,-38.96,43.1
50640,-39.02,50.66
50660,-39.02,50.66
50660,-39.75,50.93
50680,-39.75,50.93
50680,-39.61,43.81
50700,-39.61,43.81
50700,-38.69,49.12
50720,-38.69,49.12
50720,-39.31,48.88
50740,-39.31,48.88
50740,-39.61,41.84
50760,-39.61,41.84
50760,-39.66,53.8
50780,-39.66,53.8
50780,-38.33,49.24
50800,-38.33,49.24
50800,-39.49,53.5
50820,-39.49,53.5
50820,-40.26,54.08
50840,-40.26,54.08
50840,-39.01,52.78
50860,-39.01,52.78
50860,-38.84,43.9
50880,-38.84,43.9
50880,-39.12,54.04
50900,-39.12,54.04
50900,-38.49,43.93
50920,-38.49,43.93
50920,-39.1,42.59
50940,-39.1,42.59
50940,-40.55,53.2
50960,-40.55,53.2
50960,-39.45,47.73
50980,-39.45,47.73
50980,-39.3,47.19
51000,-39.3,47.19
51000,-38.73,48.4
51020,-38.73,48.4
51020,-38.91,41.79
51040,-38.91,41.79
51040,-39.49,51.47
51060,-39.49,51.47
51060,-39.42,51.88
51080,-39.42,51.88
51080,-38.84,58.77
51100,-38.84,58.77
51100,-39.61,56.15
51120,-39.61,56.15
51120,-39.35,56.96
51140,-39.35,56.96
51140,-40.02,52.6
51160,-40.02,52.6
51160,-38.91,48.79
51180,-38.91,48.79
51180,-38.53,51.38
51200,-38.53,51.38
51200,-38.97,51.84
51220,-38.97,51.84
51220,-39.45,43.33
51240,-39.45,43.33
51240,-39.6,44.76
51260,-39.6,44.76
51260,-39.85,67.42
51280,-39.85,67.42
51280,-38.82,52.03
51300,-38.82,52.03
51300,-38.91,39.74
51320,-38.91,39.74
51320,-39.84,50.12
51340,-39.84,50.12
51340,-37.74,34.12
51360,-37.74,34.12
51360,-39.5,37.47
51380,-39.5,37.47
51380,-38,41.71
51400,-38,41.71
51400,-38.72,36.23
51420,-38.72,36.23
51420,-39.05,34.75
51440,-39.05,34.75
51440,-39.5,41.16
51460,-39.5,41.16
51460,-38.69,33.1
51480,-38.69,33.1
51480,-38.68,35.2
51500,-38.68,35.2
51500,-39.39,45.42
51520,-39.39,45.42
51520,-39.98,37.48
51540,-39.98,37.48
51540,-39.41,38.52
51560,-39.41,38.52
51560,-39.47,41.6
51580,-39.47,41.6
51580,-39.9,43.38
51600,-39.9,43.38
51600,-39.16,34.25
51620,-39.16,34.25
51620,-39.16,38.81
51640,-39.16,38.81
51640,-38.74,40.75
51660,-38.74,40.75
51660,-39.09,40.36
51680,-39.09,40.36
51680,-37.92,30.68
51700,-37.92,30.68
51700,-38.28,40.21
51720,-38.28,40.21
51720,-38.61,36.83
51740,-38.61,36.83
51740,-38.31,32.2
51760,-38.31,32.2
51760,-37.41,30.72
51780,-37.41,30.72
51780,-38.34,25.48
51800,-38.34,25.48
51800,-38.53,27.23
51820,-38.53,27.23
51820,-38.59,29.09
51840,-38.59,29.09
51840,-38.49,22.29
51860,-38.49,22.29
51860,-38.35,23.91
51880,-38.35,23.91
51880,-39.02,21.22
51900,-39.02,21.22
51900,-38.15,22.35
51920,-38.15,22.35
51920,-38.63,26.97
51940,-38.63,26.97
51940,-38.82,25.93
51960,-38.82,25.93
51960,-37.8,23.78
51980,-37.8,23.78
51980,-37.56,25.06
52000,-37.56,25.06
52000,-38.25,24.92
52020,-38.25,24.92
52020,-38.91,33.95
52040,-38.91,33.95
52040,-39.26,34.24
52060,-39.26,34.24
52060,-39.3,38.41
52080,-39.3,38.41
52080,-38.07,32.44
52100,-38.07,32.44
52100,-38.08,32.66
52120,-38.08,32.66
52120,-37.89,27.12
52140,-37.89,27.12
52140,-38.97,32.25
52160,-38.97,32.25
52160,-37.48,31.29
52180,-37.48,31.29
52180,-38.2,37.77
52200,-38.2,37.77
52200,-38.04,36.08
52220,-38.04,36.08
52220,-38.08,29.96
52240,-38.08,29.96
52240,-37.99,22.61
52260,-37.99,22.61
52260,-38.15,27.05
52280,-38.15,27.05
52280,-38.59,22
52300,-38.59,22
52300,-38.63,27.74
52320,-38.63,27.74
52320,-38.49,26.09
52340,-38.49,26.09
52340,-37.91,26.34
52360,-37.91,26.34
52360,-38.16,29.55
52380,-38.16,29.55
52380,-37.97,27.77
52400,-37.97,27.77
52400,-38.35,28.03
52420,-38.35,28.03
52420,-38.2,23.86
52440,-38.2,23.86
52440,-38.94,25.41
52460,-38.94,25.41
52460,-37.8,27.91
52480,-37.8,27.91
52480,-37.03,24
52500,-37.03,24
52500,-38.59,27.34
52520,-38.59,27.34
52520,-37.54,27.94
52540,-37.54,27.94
52540,-37.7,27.36
52560,-37.7,27.36
52560,-37.23,23.81
52580,-37.23,23.81
52580,-38.34,24.9
52600,-38.34,24.9
52600,-38.3,25.69
52620,-38.3,25.69
52620,-37.88,27.45
52640,-37.88,27.45
52640,-38.25,29.68
52660,-38.25,29.68
52660,-38.3,27.15
52680,-38.3,27.15
52680,-37.65,25.36
52700,-37.65,25.36
52700,-38.46,23.71
52720,-38.46,23.71
52720,-38.17,24.99
52740,-38.17,24.99
52740,-38.65,28.25
52760,-38.65,28.25
52760,-38.19,24.17
52780,-38.19,24.17
52780,-38.13,26.61
52800,-38.13,26.61
52800,-38.3,26.07
52820,-38.3,26.07
52820,-37.21,23.89
52840,-37.21,23.89
52840,-38.35,23.14
52860,-38.35,23.14
52860,-37.65,22.47
52880,-37.65,22.47
52880,-38.2,24.25
52900,-38.2,24.25
52900,-37.63,20.78
52920,-37.63,20.78
52920,-37.75,27.14
52940,-37.75,27.14
52940,-37.6,27.38
52960,-37.6,27.38
52960,-37.7,27.63
52980,-37.7,27.63
52980,-37.46,29.39
53000,-37.46,29.39
53000,-37.49,26.16
53020,-37.49,26.16
53020,-38.12,31.96
53040,-38.12,31.96
53040,-37.57,26.56
53060,-37.57,26.56
53060,-37.88,28.55
53080,-37.88,28.55
53080,-38.19,19.57
53100,-38.19,19.57
53100,-38.1,25.67
53120,-38.1,25.67
53120,-37.91,26.37
53140,-37.91,26.37
53140,-37.9,22.85
53160,-37.9,22.85
53160,-37.76,22.57
53180,-37.76,22.57
53180,-37.55,18.58
53200,-37.55,18.58
53200,-38.25,26
53220,-38.25,26
53220,-37.55,23.62
53240,-37.55,23.62
53240,-37.73,29.75
53260,-37.73,29.75
53260,-37.7,24.32
53280,-37.7,24.32
53280,-38.09,25.3
53300,-38.09,25.3
53300,-37.82,29.83
53320,-37.82,29.83
53320,-38.31,25.12
53340,-38.31,25.12
53340,-36.85,24.78
53360,-36.85,24.78
53360,-37.48,21.31
53380,-37.48,21.31
53380,-38.34,19.68
53400,-38.34,19.68
53400,-37.51,22.26
53420,-37.51,22.26
53420,-38.14,22.46
53440,-38.14,22.46
53440,-37.13,NA
53460,-37.13,NA
53460,-37.81,NA
53480,-37.81,NA
53480,-37.07,26.27
53500,-37.07,26.27
53500,-37.89,24.16
53520,-37.89,24.16
53520,-37.56,29.22
53540,-37.56,29.22
53540,-37,28.96
53560,-37,28.96
53560,-37.8,30.95
53580,-37.8,30.95
53580,-37.95,25.36
53600,-37.95,25.36
53600,-37.34,28.33
53620,-37.34,28.33
53620,-37.35,28.47
53640,-37.35,28.47
53640,-37.4,32.68
53660,-37.4,32.68
53660,-37.64,NA
53680,-37.64,NA
53680,-37.87,37.43
53700,-37.87,37.43
53700,-37.6,36.39
53720,-37.6,36.39
53720,-37.68,35.38
53740,-37.68,35.38
53740,-36.91,25.69
53760,-36.91,25.69
53760,-37.56,24.9
53780,-37.56,24.9
53780,-37.67,25.02
53800,-37.67,25.02
53800,-37.88,27.32
53820,-37.88,27.32
53820,-37.04,24.34
53840,-37.04,24.34
53840,-36.9,25.92
53860,-36.9,25.92
53860,-36.79,28.22
53880,-36.79,28.22
53880,-36.41,23.31
53900,-36.41,23.31
53900,-36.99,27.03
53920,-36.99,27.03
53920,-37.36,30.23
53940,-37.36,30.23
53940,-38.17,32.34
53960,-38.17,32.34
53960,-38.61,55.24
53980,-38.61,55.24
53980,-39.13,70.31
54000,-39.13,70.31
54000,-40.09,69.35
54020,-40.09,69.35
54020,-37.58,40.31
54040,-37.58,40.31
54040,-36.65,27.82
54060,-36.65,27.82
54060,-37.16,25.56
54080,-37.16,25.56
54080,-36.99,25.26
54100,-36.99,25.26
54100,-38.28,26.43
54120,-38.28,26.43
54120,-37.86,26.13
54140,-37.86,26.13
54140,-37.65,30.02
54160,-37.65,30.02
54160,-37.43,50.23
54180,-37.43,50.23
54180,-36.22,31.19
54200,-36.22,31.19
54200,-37.7,49.54
54220,-37.7,49.54
